"No.","Time","Source","Destination","Protocol","Length","Info"
"1316","17.194920","10.122.1.223","10.122.1.246","TCP","56","36385  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=2 [TCP PDU reassembled in 1317]"
"1317","17.195197","10.122.1.223","10.122.1.246","DNS","92","Standard query 0x0a47 HTTPS fonts.googleapis.com"
"1318","17.198858","10.122.1.246","10.122.1.223","TCP","54","53  >  36385 [ACK] Seq=1 Ack=3 Win=88064 Len=0"
"1319","17.198858","10.122.1.246","10.122.1.223","TCP","54","53  >  36385 [ACK] Seq=1 Ack=41 Win=88064 Len=0"
"1320","17.200527","10.122.1.223","10.122.1.246","TCP","56","36387  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=2 [TCP PDU reassembled in 1321]"
"1321","17.200933","10.122.1.223","10.122.1.246","DNS","92","Standard query 0xf640 A fonts.googleapis.com"
"1322","17.201781","10.122.1.223","10.122.1.246","TCP","56","36386  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65536 Len=2 [TCP PDU reassembled in 1323]"
"1323","17.201974","10.122.1.223","10.122.1.246","DNS","92","Standard query 0x13f7 AAAA fonts.googleapis.com"
"1324","17.202695","10.122.1.246","10.122.1.223","TCP","54","53  >  36387 [ACK] Seq=1 Ack=3 Win=88064 Len=0"
"1325","17.203318","10.122.1.246","10.122.1.223","TCP","54","53  >  36387 [ACK] Seq=1 Ack=41 Win=88064 Len=0"
"1326","17.203973","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","1414","36378  >  443 [ACK] Seq=12540 Ack=52348 Win=65536 Len=1340 [TCP PDU reassembled in 1327]"
"1327","17.203973","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TLSv1.3","391","Application Data"
"1328","17.204008","10.122.1.246","10.122.1.223","TCP","54","53  >  36386 [ACK] Seq=1 Ack=3 Win=88064 Len=0"
"1329","17.204237","10.122.1.246","10.122.1.223","TCP","54","53  >  36386 [ACK] Seq=1 Ack=41 Win=88064 Len=0"
"1330","17.204503","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TLSv1.3","835","Application Data"
"1331","17.204968","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","1414","36378  >  443 [ACK] Seq=14958 Ack=52348 Win=65536 Len=1340 [TCP PDU reassembled in 1332]"
"1332","17.204968","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TLSv1.3","419","Application Data"
"1333","17.217474","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TLSv1.3","855","Application Data"
"1334","17.218132","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","1414","36378  >  443 [ACK] Seq=17424 Ack=52348 Win=65536 Len=1340 [TCP PDU reassembled in 1335]"
"1335","17.218132","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TLSv1.3","375","Application Data"
"1336","17.221736","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TLSv1.3","915","Application Data"
"1337","17.314432","182.184.192.40","10.122.1.223","ICMP","1042","Echo (ping) reply    id=0x0001, seq=241/61696, ttl=52 (request in 1274)"
"1338","17.314432","2a00:1450:4018:80f::2004","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","UDP","87","443  >  56110 Len=25"
"1339","17.383845","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","102","Initial, SCID=ee4a7b7a1f1d098a, PKN: 1, ACK"
"1340","17.426764","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Initial, SCID=ee4a7b7a1f1d098a, PKN: 2, ACK, PADDING"
"1341","17.426764","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Initial, SCID=ee4a7b7a1f1d098a, PKN: 3, CRYPTO, PADDING"
"1342","17.426764","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Initial, SCID=ee4a7b7a1f1d098a, PKN: 4, CRYPTO, PADDING"
"1343","17.429009","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","QUIC","1292","Initial, DCID=ee4a7b7a1f1d098a, PKN: 3, ACK, PADDING"
"1344","17.446634","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36378 [ACK] Seq=52348 Ack=5117 Win=264960 Len=0"
"1345","17.464105","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","439","Application Data"
"1346","17.464105","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1347","17.464246","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19906 Ack=53933 Win=65536 Len=0"
"1348","17.468207","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1349","17.468392","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1350","17.468438","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19906 Ack=56373 Win=65536 Len=0"
"1351","17.468695","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1352","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1353","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1354","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1355","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1356","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1357","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1358","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1359","17.479965","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1360","17.480139","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19906 Ack=67353 Win=65536 Len=0"
"1361","17.484292","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1362","17.484292","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1363","17.484436","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19906 Ack=69793 Win=65536 Len=0"
"1364","17.485182","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36378 [ACK] Seq=69793 Ack=6789 Win=263424 Len=0"
"1365","17.485182","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1366","17.485182","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1367","17.485182","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1368","17.485284","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19906 Ack=73453 Win=65536 Len=0"
"1369","17.485533","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data, Application Data, Application Data"
"1370","17.486679","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TLSv1.3","113","Application Data"
"1371","17.496484","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1372","17.496484","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","813","Application Data"
"1373","17.496656","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=76632 Win=65536 Len=0"
"1374","17.532897","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Handshake, SCID=ee4a7b7a1f1d098a"
"1375","17.539455","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Handshake, SCID=ee4a7b7a1f1d098a"
"1376","17.540072","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","QUIC","101","Handshake, DCID=ee4a7b7a1f1d098a"
"1377","17.544411","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","QUIC","1292","Handshake, SCID=ee4a7b7a1f1d098a"
"1378","17.550827","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","156","Application Data"
"1379","17.551937","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","QUIC","102","Handshake, DCID=ee4a7b7a1f1d098a"
"1380","17.556863","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1381","17.556976","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=77934 Win=64256 Len=0"
"1382","17.557207","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1383","17.557249","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=79154 Win=65536 Len=0"
"1384","17.562188","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","827","Application Data"
"1385","17.562313","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=79907 Win=64768 Len=0"
"1386","17.572760","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","74","443  >  36378 [ACK] Seq=79907 Ack=9206 Win=261120 Len=0"
"1387","17.572760","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","152","Application Data"
"1388","17.572760","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1389","17.572760","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1390","17.572760","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1391","17.572760","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1392","17.572974","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=84865 Win=65536 Len=0"
"1393","17.583058","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1394","17.583058","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1395","17.583058","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1396","17.583058","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1397","17.583058","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1398","17.583261","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=90965 Win=65536 Len=0"
"1399","17.584631","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1400","17.585126","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1401","17.585206","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=93405 Win=65536 Len=0"
"1402","17.585664","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data, Application Data"
"1403","17.592221","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1404","17.592221","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1405","17.592221","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1406","17.592221","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1407","17.592395","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=99505 Win=65536 Len=0"
"1408","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1409","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1410","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1411","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1412","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1413","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1414","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1415","17.602077","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1416","17.602347","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=109265 Win=65536 Len=0"
"1417","17.603465","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","QUIC","99","Handshake, DCID=ee4a7b7a1f1d098a"
"1418","17.609906","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1419","17.609906","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1420","17.609906","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1421","17.609906","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1422","17.610068","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=114145 Win=65536 Len=0"
"1423","17.619941","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1424","17.619941","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1425","17.619941","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1426","17.619941","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1427","17.619941","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1428","17.619941","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1429","17.620098","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=121465 Win=65536 Len=0"
"1430","17.624363","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1431","17.624363","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1432","17.624497","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=123905 Win=65536 Len=0"
"1433","17.627268","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1434","17.627268","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1435","17.627268","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1436","17.627268","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1437","17.627413","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=128785 Win=65536 Len=0"
"1438","17.629461","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1439","17.629753","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1440","17.629827","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=131225 Win=65536 Len=0"
"1441","17.639876","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1442","17.639876","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1443","17.639876","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1444","17.640031","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=134885 Win=65536 Len=0"
"1445","17.650024","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1446","17.650024","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1447","17.650187","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=137325 Win=65536 Len=0"
"1448","17.667491","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1449","17.667491","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1450","17.667647","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=139765 Win=65536 Len=0"
"1451","17.679071","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1452","17.679226","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=140985 Win=64256 Len=0"
"1453","17.680333","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Application Data"
"1454","17.680333","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","[TCP Previous segment not captured] , Continuation Data"
"1455","17.680333","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","[TCP Out-Of-Order] 443  >  36378 [ACK] Seq=142205 Ack=13880 Win=256768 Len=1220"
"1456","17.680457","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","86","36378  >  443 [ACK] Seq=19945 Ack=142205 Win=65536 Len=0 SLE=143425 SRE=144645"
"1457","17.680614","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=144645 Win=65536 Len=0"
"1458","17.684854","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1459","17.684969","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=145865 Win=64256 Len=0"
"1460","17.693233","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1461","17.693233","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1462","17.693233","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1463","17.693233","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1464","17.693233","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1465","17.693383","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=151965 Win=65536 Len=0"
"1466","17.700724","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1467","17.700851","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=153185 Win=64256 Len=0"
"1468","17.701564","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1469","17.701564","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1470","17.701564","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1471","17.701564","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1472","17.701688","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=158065 Win=65536 Len=0"
"1473","17.702445","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1474","17.706783","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1475","17.706897","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=160505 Win=65536 Len=0"
"1476","17.707486","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1477","17.710728","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TCP","1294","443  >  36378 [ACK] Seq=161725 Ack=14958 Win=256000 Len=1220"
"1478","17.710875","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=162945 Win=65536 Len=0"
"1479","17.711532","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1480","17.714669","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1481","17.714669","2a00:1450:4019:811::200e","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","TLSv1.3","1294","Continuation Data"
"1482","17.714810","2402:ad80:1f7:8b48:61bd:6b7b:da86:5eb5","2a00:1450:4019:811::200e","TCP","74","36378  >  443 [ACK] Seq=19945 Ack=166605 Win=65536 Len=0"
